id;zip;bfsnr;name;canton_id;district_id;planning_region_id;mountain_region_id;ase;greater_region_id;language_region_id;ms_region_id;job_market_region_id;agglomeration_id;metropole_region_id;tourism_region_id;municipal_size_class_id;urban_character_id;agglomeration_size_class_id;is_town;degurba_id;municipal_type22_id;municipal_type9_id;ms_region_typology_id;alternate_names;lat;long;lv03_easting;lv03_northing;noise_level;steuerfuss_gde;steuerfuss_kanton
849;1871;6215;Massongex;23;2310;2308;4;0;1;2;101;2;6153;9;11;7;4;5;0;2;14;4;9;[];46.2427711;6.9879674;565239.854931519;121359.395916604;50.5900104058273;1.25;1
862;1891;6215;Massongex;23;2310;2308;4;0;1;2;101;2;6153;9;11;7;4;5;0;2;14;4;9;[];46.2427711;6.9879674;565239.854931519;121359.395916604;50.5900104058273;1.25;1
2099;3972;6241;Miège;23;2311;2305;4;0;1;2;98;3;6248;9;11;7;2;5;0;2;14;4;10;[];46.3111768;7.5473724;608376.111485542;128869.229172357;45.4786680541103;1.25;1
881;1908;6139;Riddes;23;2307;2307;4;0;1;2;100;3;0;0;11;6;5;0;0;3;7;5;10;[];46.1718974;7.2227718;583328.464769421;113403.687221165;51.7395833333333;1.25;1
887;1914;6139;Riddes;23;2307;2307;4;0;1;2;100;3;0;0;11;6;5;0;0;3;7;5;10;[];46.1718974;7.2227718;583328.464769421;113403.687221165;51.7395833333333;1.25;1
888;1918;6139;Riddes;23;2307;2307;4;0;1;2;100;3;0;0;11;6;5;0;0;3;7;5;10;[];46.1718974;7.2227718;583328.464769421;113403.687221165;51.7395833333333;1.25;1
861;1890;6217;Saint-Maurice;23;2310;2308;4;0;1;2;101;2;0;0;11;6;0;0;0;3;17;6;9;[];46.2197694;7.0045193;566502.314099945;118795.219991681;55.2326315789474;1.25;1
873;1902;6217;Saint-Maurice;23;2310;2308;4;0;1;2;101;2;0;0;11;6;0;0;0;3;17;6;9;[];46.2197694;7.0045193;566502.314099945;118795.219991681;55.2326315789474;1.25;1
2095;3970;6113;Salgesch;23;2306;2304;4;1;1;1;97;3;0;0;11;7;5;0;0;3;19;8;13;[];46.3116245;7.5710876;610202.912661319;128921.827206873;49.8137356919875;1.25;1
904;1933;6036;Vollèges;23;2303;2307;4;0;1;2;100;3;0;0;11;7;0;0;0;3;16;7;10;[];46.0880053;7.1697258;579199.627021151;104090.52612277;44.6857440166493;1.25;1
909;1941;6036;Vollèges;23;2303;2307;4;0;1;2;100;3;0;0;11;7;0;0;0;3;16;7;10;[];46.0880053;7.1697258;579199.627021151;104090.52612277;44.6857440166493;1.25;1
910;1942;6036;Vollèges;23;2303;2307;4;0;1;2;100;3;0;0;11;7;0;0;0;3;16;7;10;[];46.0880053;7.1697258;579199.627021151;104090.52612277;44.6857440166493;1.25;1
896;1927;6036;Vollèges;23;2303;2307;4;0;1;2;100;3;0;0;11;7;0;0;0;3;16;7;10;["Chemin"];46.0880053;7.1697258;579199.627021151;104090.52612277;44.6857440166493;1.25;1
867;1896;6159;Vouvry;23;2308;2308;4;0;1;2;101;2;0;0;11;6;5;0;0;3;17;6;9;[];46.3357566;6.8885807;557646.932212998;131744.865516388;49.5198329853862;1.25;1
869;1897;6159;Vouvry;23;2308;2308;4;0;1;2;101;2;0;0;11;6;5;0;0;3;17;6;9;[];46.3357566;6.8885807;557646.932212998;131744.865516388;49.5198329853862;1.25;1
3082;6287;1041;Schongau;3;313;302;1;0;6;1;27;14;0;0;4;7;0;0;0;3;21;9;11;[];47.2677484;8.2661717;662624.155269709;235534.856095403;48.2840790842872;1.25;1.6
3084;6288;1041;Schongau;3;313;302;1;0;6;1;27;14;0;0;4;7;0;0;0;3;21;9;11;[];47.2677484;8.2661717;662624.155269709;235534.856095403;48.2840790842872;1.25;1.6
1519;3202;668;Mühleberg;2;246;219;1;0;2;1;42;4;0;0;6;6;4;2;0;3;20;8;11;[];46.9533705;7.2615937;586523.254481324;200269.487759306;46.0530697190427;1.25;3.06
1520;3203;668;Mühleberg;2;246;219;1;0;2;1;42;4;0;0;6;6;4;2;0;3;20;8;11;[];46.9533705;7.2615937;586523.254481324;200269.487759306;46.0530697190427;1.25;3.06
1524;3205;668;Mühleberg;2;246;219;1;0;2;1;42;4;0;0;6;6;4;2;0;3;20;8;11;[];46.9533705;7.2615937;586523.254481324;200269.487759306;46.0530697190427;1.25;3.06
1521;3204;668;Mühleberg;2;246;219;1;0;2;1;42;4;0;0;6;6;4;2;0;3;20;8;11;["Rosshäusern"];46.9533705;7.2615937;586523.254481324;200269.487759306;46.0530697190427;1.25;3.06
2065;3951;6101;Agarn;23;2306;2304;4;1;1;1;97;3;0;0;11;8;0;0;0;3;16;7;13;[];46.2967076;7.6652777;617463.281803758;127280.243927311;53.681581685744;1.3;1
2072;3956;6102;Albinen;23;2306;2304;4;1;1;1;97;3;0;0;11;8;0;0;0;3;7;5;13;[];46.3406442;7.6337277;615020.233809566;132157.819858589;40.9322210636079;1.3;1
2071;3955;6102;Albinen;23;2306;2304;4;1;1;1;97;3;0;0;11;8;0;0;0;3;7;5;13;[];46.3406442;7.6337277;615020.233809566;132157.819858589;40.9322210636079;1.3;1
921;1957;6021;Ardon;23;2302;2306;4;0;1;2;99;3;6266;9;11;6;3;4;0;3;14;4;8;[];46.2103405;7.2576644;586033.168704666;117670.30761306;49.7272727272727;1.3;1
2054;3943;6194;Eischoll;23;2309;2303;4;1;1;1;96;3;0;0;11;8;4;5;0;3;17;6;10;[];46.2936189;7.7812181;626398.442162872;126969.369520577;39.3194588969823;1.3;1
2031;3922;6283;Embd;23;2313;2303;4;1;1;1;96;3;0;0;11;8;4;5;0;3;18;6;10;[];46.215848;7.8283567;630073.765621216;118341.186633176;39.3381893860562;1.3;1
952;1984;6083;Evolène;23;2305;2306;4;0;1;2;99;3;0;0;11;7;0;0;0;3;7;5;8;[];46.1127301;7.4957067;604412.120638772;106805.070753918;41.5816857440166;1.3;1
2080;3960;6252;Anniviers;23;2311;2305;4;0;1;2;98;3;0;0;11;6;0;0;0;3;6;5;10;[];46.15338045;7.59185680159998;611837.148348293;111333.826031625;0;1.25;1
953;1985;6083;Evolène;23;2305;2306;4;0;1;2;99;3;0;0;11;7;0;0;0;3;7;5;8;[];46.1127301;7.4957067;604412.120638772;106805.070753918;41.5816857440166;1.3;1
954;1986;6083;Evolène;23;2305;2306;4;0;1;2;99;3;0;0;11;7;0;0;0;3;7;5;8;[];46.1127301;7.4957067;604412.120638772;106805.070753918;41.5816857440166;1.3;1
951;1983;6083;Evolène;23;2305;2306;4;0;1;2;99;3;0;0;11;7;0;0;0;3;7;5;8;[];46.1127301;7.4957067;604412.120638772;106805.070753918;41.5816857440166;1.3;1
2057;3945;6118;Gampel-Bratsch;23;2306;2304;4;1;1;1;97;3;0;0;11;7;0;0;0;3;18;6;13;[];46.336953;7.72637725212506;622154.934869526;131769.613341357;25.057232049948;1.3;1
2076;3957;6118;Gampel-Bratsch;23;2306;2304;4;1;1;1;97;3;0;0;11;7;0;0;0;3;18;6;13;[];46.336953;7.72637725212506;622154.934869526;131769.613341357;25.057232049948;1.3;1
2130;3993;6177;Grengiols;23;2309;2301;4;1;1;1;94;3;0;0;11;8;4;5;0;3;19;8;13;[];46.3729638;8.092535;650313.810833467;135941.767411594;44.2767950052029;1.3;1
917;1950;6263;Grimisuat;23;2312;2306;4;0;1;2;99;3;6266;9;11;6;2;4;0;2;14;4;8;[];46.2611718;7.3854291;595897.355094314;123306.24084343;52.6489583333333;1.3;1
937;1971;6263;Grimisuat;23;2312;2306;4;0;1;2;99;3;6266;9;11;6;2;4;0;2;14;4;8;["Champlan (Grimisuat)", "Champlan"];46.2611718;7.3854291;595897.355094314;123306.24084343;52.6489583333333;1.3;1
2066;3952;6110;Leuk;23;2306;2304;4;1;1;1;97;3;0;0;11;6;0;0;0;3;4;6;13;[];46.317041;7.6353323;615150.255442648;129534.337912658;49.2371995820272;1.3;1
2068;3953;6110;Leuk;23;2306;2304;4;1;1;1;97;3;0;0;11;6;0;0;0;3;4;6;13;[];46.317041;7.6353323;615150.255442648;129534.337912658;49.2371995820272;1.3;1
2073;3956;6110;Leuk;23;2306;2304;4;1;1;1;97;3;0;0;11;6;0;0;0;3;4;6;13;[];46.317041;7.6353323;615150.255442648;129534.337912658;49.2371995820272;1.3;1
2056;3945;6110;Leuk;23;2306;2304;4;1;1;1;97;3;0;0;11;6;0;0;0;3;4;6;13;["Niedergampel"];46.317041;7.6353323;615150.255442648;129534.337912658;49.2371995820272;1.3;1
2075;3957;6110;Leuk;23;2306;2304;4;1;1;1;97;3;0;0;11;6;0;0;0;3;4;6;13;["Bratsch", "Erschmatt"];46.317041;7.6353323;615150.255442648;129534.337912658;49.2371995820272;1.3;1
2094;3970;6110;Leuk;23;2306;2304;4;1;1;1;97;3;0;0;11;6;0;0;0;3;4;6;13;[];46.317041;7.6353323;615150.255442648;129534.337912658;49.2371995820272;1.3;1
2121;3985;6074;Münster-Geschinen;23;2304;2301;4;1;1;1;94;3;0;0;11;8;0;0;0;3;7;5;13;[];46.4913671;8.2748832;664203.577622878;149236.468706572;51.8272632674298;1.3;1
967;1996;6024;Nendaz;23;2302;2306;4;0;1;2;99;3;0;0;11;5;4;4;0;3;6;5;8;[];46.1867083;7.3051008;589689.514626034;115035.910650775;56.4255983350676;1.3;1
962;1993;6024;Nendaz;23;2302;2306;4;0;1;2;99;3;0;0;11;5;4;4;0;3;6;5;8;["Clèbes (Nendaz)", "Cl\\u00e8bes (Nendaz)"];46.1867083;7.3051008;589689.514626034;115035.910650775;56.4255983350676;1.3;1
968;1997;6024;Nendaz;23;2302;2306;4;0;1;2;99;3;0;0;11;5;4;4;0;3;6;5;8;[];46.1867083;7.3051008;589689.514626034;115035.910650775;56.4255983350676;1.3;1
965;1994;6024;Nendaz;23;2302;2306;4;0;1;2;99;3;0;0;11;5;4;4;0;3;6;5;8;["Aproz (Nendaz)"];46.1867083;7.3051008;589689.514626034;115035.910650775;56.4255983350676;1.3;1
2052;3942;6198;Niedergesteln;23;2309;2303;4;1;1;1;96;3;0;0;11;8;4;5;0;3;16;7;10;["St. German"];46.3129505;7.7817956;626433.598422084;129118.477622613;47.2976066597294;1.3;1
2126;3989;6064;Niederwald;23;2304;2301;4;1;1;1;94;3;0;0;11;8;0;0;0;3;18;6;13;[];46.435923;8.1898458;657734.110955789;143007.370120241;52.0551508844953;1.3;1
2116;3983;6181;Riederalp;23;2309;2302;4;0;1;1;95;3;0;0;11;8;0;0;0;3;6;5;10;[];46.3781714;8.0331353;645738.988396215;136484.293319306;32.8279457768509;1.3;1
2122;3986;6181;Riederalp;23;2309;2302;4;0;1;1;95;3;0;0;11;8;0;0;0;3;6;5;10;[];46.3781714;8.0331353;645738.988396215;136484.293319306;32.8279457768509;1.3;1
2123;3987;6181;Riederalp;23;2309;2302;4;0;1;1;95;3;0;0;11;8;0;0;0;3;6;5;10;[];46.3781714;8.0331353;645738.988396215;136484.293319306;32.8279457768509;1.3;1
2114;3982;6181;Riederalp;23;2309;2302;4;0;1;1;95;3;0;0;11;8;0;0;0;3;6;5;10;[];46.3781714;8.0331353;645738.988396215;136484.293319306;32.8279457768509;1.3;1
2017;3908;6289;Saas-Balen;23;2313;2303;4;1;1;1;96;3;0;0;11;8;0;0;0;3;7;5;10;[];46.1540205;7.9281921;637820.766192795;111511.272084636;45.896875;1.3;1
2014;3906;6290;Saas-Fee;23;2313;2303;4;1;1;1;96;3;0;0;11;7;0;0;0;3;6;5;10;[];46.107342;7.9247055;637583.508437993;106320.734507183;17.3545359749739;1.3;1
2018;3910;6290;Saas-Fee;23;2313;2303;4;1;1;1;96;3;0;0;11;7;0;0;0;3;6;5;10;[];46.107342;7.9247055;637583.508437993;106320.734507183;17.3545359749739;1.3;1
2019;3910;6291;Saas-Grund;23;2313;2303;4;1;1;1;96;3;0;0;11;7;0;0;0;3;6;5;10;[];46.1278436;7.9370051;638520.017497897;108605.73233722;42.7554630593132;1.3;1
852;1873;6157;'Val-d''Illiez';23;2308;2308;4;0;1;2;101;2;0;0;11;7;0;0;0;3;7;5;9;[];46.2041429;6.8931923;557900.000809268;117111.843509211;42.8928199791883;1.3;1
2069;3953;6116;Varen;23;2306;2304;4;1;1;1;97;3;0;0;11;8;5;0;0;3;19;8;13;[];46.3186626;7.6078029;613029.448243378;129709.63980319;43.2154006243496;1.3;1
863;1891;6220;Vérossaz;23;2310;2308;4;0;1;2;101;2;0;0;11;8;0;0;0;3;16;7;9;[];46.2128879;6.98412;564923.859144424;118039.179375618;48.8928199791883;1.3;1
948;1981;6089;Vex;23;2305;2306;4;0;1;2;99;3;6266;9;11;7;4;4;0;3;7;5;8;[];46.2113825;7.3983622;596891.753016649;117770.862286117;49.3579604578564;1.3;1
956;1988;6089;Vex;23;2305;2306;4;0;1;2;99;3;6266;9;11;7;4;4;0;3;7;5;8;[];46.2113825;7.3983622;596891.753016649;117770.862286117;49.3579604578564;1.3;1
960;1992;6089;Vex;23;2305;2306;4;0;1;2;99;3;6266;9;11;7;4;4;0;3;7;5;8;[];46.2113825;7.3983622;596891.753016649;117770.862286117;49.3579604578564;1.3;1
2033;3922;6298;Visperterminen;23;2313;2303;4;1;1;1;96;3;0;0;11;7;4;5;0;3;16;7;10;[];46.2589888;7.9030118;635806.452222185;123168.049133752;48.684703433923;1.3;1
2042;3930;6298;Visperterminen;23;2313;2303;4;1;1;1;96;3;0;0;11;7;4;5;0;3;16;7;10;[];46.2589888;7.9030118;635806.452222185;123168.049133752;48.684703433923;1.3;1
2044;3932;6298;Visperterminen;23;2313;2303;4;1;1;1;96;3;0;0;11;7;4;5;0;3;16;7;10;[];46.2589888;7.9030118;635806.452222185;123168.049133752;48.684703433923;1.3;1
2046;3934;6299;Zeneggen;23;2313;2303;4;1;1;1;96;3;6002;9;11;8;4;5;0;3;14;4;10;[];46.2731779;7.8656201;632914.503813044;124729.068310646;44.7065556711759;1.3;1
1161;2572;742;Mörigen;2;242;217;1;0;2;1;13;6;371;9;8;8;4;3;0;3;5;3;7;[];47.0846116;7.2137984;582926.892221751;214868.91894696;42.7918834547347;1.3;3.06
1418;3086;861;Belp;2;246;219;1;0;2;1;11;7;351;4;6;4;4;2;1;2;9;2;1;[];46.88978;7.498388;604554.017850898;193186.664536492;49.6579770594369;1.34;3.06
1444;3115;861;Belp;2;246;219;1;0;2;1;11;7;351;4;6;4;4;2;1;2;9;2;1;[];46.88978;7.498388;604554.017850898;193186.664536492;49.6579770594369;1.34;3.06
1373;3048;362;Ittigen;2;246;219;1;0;2;1;11;7;351;4;6;4;2;2;1;1;9;2;1;[];46.9790726;7.4815213;603263.198893938;203112.431327805;50.9406867845994;1.34;3.06
886;1914;6134;Isérables;23;2307;2307;4;0;1;2;100;3;0;0;11;8;5;0;0;3;18;6;10;[];46.1621386;7.2445214;585005.490629143;112314.491497354;43.108220603538;1.35;1
926;1961;6090;Mont-Noble;23;2305;2306;4;0;1;2;99;3;0;0;11;8;4;4;0;3;17;6;8;[];46.2030142;7.4622952616977;601826.110999157;116840.083130432;18.4328824141519;1.35;1
935;1968;6090;Mont-Noble;23;2305;2306;4;0;1;2;99;3;0;0;11;8;4;4;0;3;17;6;8;[];46.2030142;7.4622952616977;601826.110999157;116840.083130432;18.4328824141519;1.35;1
941;1973;6090;Mont-Noble;23;2305;2306;4;0;1;2;99;3;0;0;11;8;4;4;0;3;17;6;8;[];46.2030142;7.4622952616977;601826.110999157;116840.083130432;18.4328824141519;1.35;1
2013;3905;6288;Saas-Almagell;23;2313;2303;4;1;1;1;96;3;0;0;11;8;0;0;0;3;7;5;10;[];46.0938913;7.9582333;640185.795747429;104842.192531128;33.5338189386056;1.35;1
870;1898;6155;Saint-Gingolph;23;2308;2308;4;0;1;2;101;2;0;0;11;8;0;0;0;3;8;6;9;[];46.3918313;6.8029184;551102.025074922;138028.168468254;49.1298701298701;1.35;1
1611;3305;541;Iffwil;2;246;219;0;0;2;1;11;7;0;0;6;8;4;2;0;3;20;8;1;[];47.064842;7.4782737;603011.305582727;212647.371827792;44.4630593132154;1.35;3.06
2472;4704;981;Niederbipp;2;244;206;1;1;2;1;15;9;0;0;6;6;6;0;0;2;17;6;11;[];47.2684936;7.6933343;619274.722132228;235318.754860758;40.3635416666667;1.35;3.06
1683;3422;420;Rüdtligen-Alchenflüh;2;245;207;0;0;2;1;16;7;404;9;6;6;6;0;0;3;13;2;9;[];47.0844316;7.56965697475618;609949.502180467;214832.593431498;47.7887617065557;1.35;3.06
2527;4924;329;Langenthal;2;244;206;0;1;2;1;15;9;9002;9;6;4;6;0;1;2;3;1;11;[];47.2115846;7.7888427;626530.519479947;229019.643949312;53.0396570203644;1.38;3.06
2510;4900;329;Langenthal;2;244;206;0;1;2;1;15;9;9002;9;6;4;6;0;1;2;3;1;11;[];47.2115846;7.7888427;626530.519479947;229019.643949312;53.0396570203644;1.38;3.06
1624;3322;544;Moosseedorf;2;246;219;1;0;2;1;11;7;351;4;6;6;2;2;0;2;9;2;1;[];47.0163655;7.4839011;603441.904790577;207258.387814985;55.3392299687825;1.38;3.06
1381;3053;544;Moosseedorf;2;246;219;1;0;2;1;11;7;351;4;6;6;2;2;0;2;9;2;1;[];47.0163655;7.4839011;603441.904790577;207258.387814985;55.3392299687825;1.38;3.06
1607;3302;544;Moosseedorf;2;246;219;1;0;2;1;11;7;351;4;6;6;2;2;0;2;9;2;1;[];47.0163655;7.4839011;603441.904790577;207258.387814985;55.3392299687825;1.38;3.06
1439;3112;630;Allmendingen;2;246;219;1;0;2;1;11;7;351;4;6;8;4;2;0;3;11;4;1;[];46.913624;7.521202;606289.948683276;195838.943032397;42.4360041623309;1.39;3.06
1157;2563;732;Bellmund;2;242;217;1;0;2;1;13;6;371;9;8;7;2;3;0;2;14;4;7;[];47.1071376;7.2467743;585437.1090642;217366.501406937;53.5338189386056;1.39;3.06
1155;2562;732;Bellmund;2;242;217;1;0;2;1;13;6;371;9;8;7;2;3;0;2;14;4;7;[];47.1071376;7.2467743;585437.1090642;217366.501406937;53.5338189386056;1.39;3.06
1159;2564;732;Bellmund;2;242;217;1;0;2;1;13;6;371;9;8;7;2;3;0;2;14;4;7;[];47.1071376;7.2467743;585437.1090642;217366.501406937;53.5338189386056;1.39;3.06
2049;3938;6191;Ausserberg;23;2309;2303;4;1;1;1;96;3;0;0;11;8;4;5;0;3;16;7;10;[];46.3153094;7.8525781;631884.449926697;129407.116872952;40.0676378772112;1.4;1
2024;3916;6195;Ferden;23;2309;2303;4;1;1;1;96;3;0;0;11;8;0;0;0;3;16;7;10;[];46.3942848;7.7591799;624654.473820002;138152.639605757;41.6181061394381;1.4;1
2025;3917;6195;Ferden;23;2309;2303;4;1;1;1;96;3;0;0;11;8;0;0;0;3;16;7;10;[];46.3942848;7.7591799;624654.473820002;138152.639605757;41.6181061394381;1.4;1
2026;3917;6197;Kippel;23;2309;2303;4;1;1;1;96;3;0;0;11;8;0;0;0;3;17;6;10;[];46.3991936;7.7717164;625616.359146013;138702.346143646;41.9063475546306;1.4;1
2131;3994;6061;Lax;23;2304;2301;4;1;1;1;94;3;0;0;11;8;0;0;0;3;20;8;13;["Martisberg"];46.3888757;8.1195682;652378.434844875;137728.341653753;50.2840790842872;1.4;1
959;1992;6081;Les Agettes;23;2305;2306;4;0;1;2;99;3;6266;9;11;8;4;4;0;3;14;4;8;["La Vernaz (Les Agettes)"];46.2081821;7.3752716;595109.488688338;117416.196401588;50.5338189386056;1.4;1
950;1982;6087;Saint-Martin (VS);23;2305;2306;4;0;1;2;99;3;0;0;11;8;4;4;0;3;16;7;8;[];46.15354695;7.46880629529266;602330.619335277;111341.247836091;33.3850156087409;1.4;1
936;1969;6087;Saint-Martin (VS);23;2305;2306;4;0;1;2;99;3;0;0;11;8;4;4;0;3;16;7;8;[];46.15354695;7.46880629529266;602330.619335277;111341.247836091;33.3850156087409;1.4;1
2040;3929;6295;Täsch;23;2313;2303;4;1;1;1;96;3;0;0;11;7;0;0;0;3;7;5;10;[];46.0676751;7.7770173;626183.128831175;101851.211330919;49.5639958376691;1.4;1
2034;3923;6296;Törbel;23;2313;2303;4;1;1;1;96;3;0;0;11;8;4;5;0;3;19;8;10;[];46.2385196;7.851508;631847.023671522;120870.566322072;47.9115504682622;1.4;1
2027;3918;6202;Wiler (Lötschen);23;2309;2303;4;1;1;1;96;3;0;0;11;8;0;0;0;3;7;5;10;[];46.40830695;7.7848411711634;626621.375154412;139719.728240188;36.531737773153;1.4;1
1571;3263;382;Büetigen;2;243;217;0;0;2;1;12;7;0;0;8;8;5;0;0;2;15;7;11;[];47.1055937;7.3410348;592591.617203629;217181.660136138;50.2299687825182;1.4;3.06
1460;3126;865;Gelterfingen;2;246;219;1;0;2;1;18;7;0;0;6;8;4;2;0;3;21;9;3;[];46.8416185;7.5168205;605964.108678519;187833.815799027;53.2965660770031;1.4;3.06
1458;3125;865;Gelterfingen;2;246;219;1;0;2;1;18;7;0;0;6;8;4;2;0;3;21;9;3;[];46.8416185;7.5168205;605964.108678519;187833.815799027;53.2965660770031;1.4;3.06
1954;3777;843;Saanen;2;248;214;4;1;2;1;21;7;0;0;7;5;0;0;0;3;6;5;13;[];46.489756;7.2615837;586405.939886277;148730.863713988;52.7117585848075;1.4;3.06
1955;3778;843;Saanen;2;248;214;4;1;2;1;21;7;0;0;7;5;0;0;0;3;6;5;13;[];46.489756;7.2615837;586405.939886277;148730.863713988;52.7117585848075;1.4;3.06
1956;3780;843;Saanen;2;248;214;4;1;2;1;21;7;0;0;7;5;0;0;0;3;6;5;13;[];46.489756;7.2615837;586405.939886277;148730.863713988;52.7117585848075;1.4;3.06
1959;3783;843;Saanen;2;248;214;4;1;2;1;21;7;0;0;7;5;0;0;0;3;6;5;13;[];46.489756;7.2615837;586405.939886277;148730.863713988;52.7117585848075;1.4;3.06
1962;3792;843;Saanen;2;248;214;4;1;2;1;21;7;0;0;7;5;0;0;0;3;6;5;13;[];46.489756;7.2615837;586405.939886277;148730.863713988;52.7117585848075;1.4;3.06
639;1657;843;Saanen;2;248;214;4;1;2;1;21;7;0;0;7;5;0;0;0;3;6;5;13;[];46.489756;7.2615837;586405.939886277;148730.863713988;52.7117585848075;1.4;3.06
1957;3781;843;Saanen;2;248;214;4;1;2;1;21;7;0;0;7;5;0;0;0;3;6;5;13;[];46.489756;7.2615837;586405.939886277;148730.863713988;52.7117585848075;1.4;3.06
1383;3053;553;Wiggiswil;2;246;219;0;0;2;1;11;7;0;0;6;8;4;2;0;3;21;9;1;[];47.0303538;7.4686887;602284.654526993;208812.947121879;53.784375;1.4;3.06
1375;3052;361;Zollikofen;2;246;219;1;0;2;1;11;7;351;4;6;4;2;2;1;2;9;2;1;[];46.9959463;7.4576417;601445.849205569;204987.580640491;49.1844863731656;1.4;3.06
1440;3113;623;Rubigen;2;246;219;1;0;2;1;18;7;351;4;6;6;4;2;0;2;11;4;3;[];46.898862;7.5445171;608068.254170591;194200.014079038;53.6618106139438;1.44;3.06
1438;3112;623;Rubigen;2;246;219;1;0;2;1;18;7;351;4;6;6;4;2;0;2;11;4;3;[];46.898862;7.5445171;608068.254170591;194200.014079038;53.6618106139438;1.44;3.06
1318;2926;6774;Boncourt;26;2603;2601;0;1;2;2;106;6;0;0;8;7;0;0;0;2;18;6;9;[];47.4979359;7.0127433;567909.736810586;260884.837599873;47.2031602708804;1.45;2.85
1625;3322;551;Urtenen-Schönbühl;2;246;219;1;0;2;1;11;7;351;4;6;5;2;2;0;2;9;2;1;[];47.01952495;7.50336564033642;604921.55266088;207610.641506016;65.7763440860215;1.45;3.06
1643;3372;977;Heimenhausen;2;244;206;0;1;2;1;15;9;0;0;6;7;0;0;0;2;15;7;11;[];47.2082933;7.6987725;619708.426834778;228627.242887287;42.9365244536941;1.46;3.06
1644;3373;977;Heimenhausen;2;244;206;0;1;2;1;15;9;0;0;6;7;0;0;0;2;15;7;11;[];47.2082933;7.6987725;619708.426834778;228627.242887287;42.9365244536941;1.46;3.06
1608;3303;540;Jegenstorf;2;246;219;1;0;2;1;11;7;351;4;6;5;4;2;0;3;11;4;1;["Münchringen"];47.0498143;7.5085719;605314.378013495;210978.274802905;53.2507804370447;1.48;3.06
1610;3305;540;Jegenstorf;2;246;219;1;0;2;1;11;7;351;4;6;5;4;2;0;3;11;4;1;[];47.0498143;7.5085719;605314.378013495;210978.274802905;53.2507804370447;1.48;3.06
1623;3322;543;Mattstetten;2;246;219;1;0;2;1;11;7;351;4;6;8;4;2;0;2;11;4;1;[];47.023119;7.520334;606211.19788351;208011.379203816;59.0842872008325;1.48;3.06
1880;3661;944;Uetendorf;2;247;213;4;0;2;1;20;7;942;9;7;5;5;0;0;2;12;2;8;[];46.774144;7.569395;609987.016498605;180338.148399498;53.4994797086368;1.48;3.06
1371;3047;353;Bremgarten bei Bern;2;246;219;1;0;2;1;11;7;351;4;6;6;2;2;0;2;11;4;1;[];46.978194;7.43416953506154;599660.332589552;203013.886021725;40.6597294484912;1.49;3.06
1122;2525;494;Gals;2;243;217;1;0;2;1;12;7;0;0;8;8;5;0;0;3;20;8;11;[];47.0270607;7.0486252;570352.564236741;208520.209832209;50.6618106139438;1.49;3.06
1551;3235;494;Gals;2;243;217;1;0;2;1;12;7;0;0;8;8;5;0;0;3;20;8;11;[];47.0270607;7.0486252;570352.564236741;208520.209832209;50.6618106139438;1.49;3.06
1556;3238;494;Gals;2;243;217;1;0;2;1;12;7;0;0;8;8;5;0;0;3;20;8;11;[];47.0270607;7.0486252;570352.564236741;208520.209832209;50.6618106139438;1.49;3.06
1853;3629;868;Jaberg;2;246;219;1;0;2;1;18;7;0;0;6;8;4;2;0;3;15;7;3;[];46.8181812;7.569789;610008.908735525;185233.742599744;54.7013527575442;1.49;3.06
1337;3007;355;Köniz;2;246;219;1;0;2;1;11;7;351;4;6;3;2;2;1;1;9;2;1;[];46.9222385;7.4130582;598052.005283511;196793.653972302;57.7575757575758;1.49;3.06
1416;3084;355;Köniz;2;246;219;1;0;2;1;11;7;351;4;6;3;2;2;1;1;9;2;1;[];46.9222385;7.4130582;598052.005283511;196793.653972302;57.7575757575758;1.49;3.06
1426;3095;355;Köniz;2;246;219;1;0;2;1;11;7;351;4;6;3;2;2;1;1;9;2;1;[];46.9222385;7.4130582;598052.005283511;196793.653972302;57.7575757575758;1.49;3.06
1430;3097;355;Köniz;2;246;219;1;0;2;1;11;7;351;4;6;3;2;2;1;1;9;2;1;[];46.9222385;7.4130582;598052.005283511;196793.653972302;57.7575757575758;1.49;3.06
1431;3098;355;Köniz;2;246;219;1;0;2;1;11;7;351;4;6;3;2;2;1;1;9;2;1;[];46.9222385;7.4130582;598052.005283511;196793.653972302;57.7575757575758;1.49;3.06
1450;3122;355;Köniz;2;246;219;1;0;2;1;11;7;351;4;6;3;2;2;1;1;9;2;1;[];46.9222385;7.4130582;598052.005283511;196793.653972302;57.7575757575758;1.49;3.06
1494;3172;355;Köniz;2;246;219;1;0;2;1;11;7;351;4;6;3;2;2;1;1;9;2;1;[];46.9222385;7.4130582;598052.005283511;196793.653972302;57.7575757575758;1.49;3.06
1495;3173;355;Köniz;2;246;219;1;0;2;1;11;7;351;4;6;3;2;2;1;1;9;2;1;[];46.9222385;7.4130582;598052.005283511;196793.653972302;57.7575757575758;1.49;3.06
1474;3147;355;Köniz;2;246;219;1;0;2;1;11;7;351;4;6;3;2;2;1;1;9;2;1;["Mittelhäusern"];46.9222385;7.4130582;598052.005283511;196793.653972302;57.7575757575758;1.49;3.06
1497;3174;670;Neuenegg;2;246;219;0;0;2;1;42;4;351;4;6;6;4;2;0;3;11;4;11;[];46.895472;7.3034416;589697.692964139;193826.617475836;48.3217665615142;1.49;3.06
